id,type,source,status,budget_kb,notes,licence
char_body,char,CC0 pack,existing-review,160,Quaternius UAL Standard; 1 skin; 1 mesh; 67 nodes; source public/models/character/UAL1_Standard.glb; 3000 triangles max,CC0
p1_noodle_dishwasher_01_e4__v074,audio,TTS,planned,24,S01 e4 NPC cook; full sentence; variant 74/90; duration cap <=6s
p1_noodle_dishwasher_01_e4__v075,audio,TTS,planned,24,S01 e4 NPC cook; full sentence; variant 75/90; duration cap <=6s
p1_noodle_dishwasher_01_e4__v076,audio,TTS,planned,24,S01 e4 NPC cook; full sentence; variant 76/90; duration cap <=6s
p1_noodle_dishwasher_01_e4__v077,audio,TTS,planned,24,S01 e4 NPC cook; full sentence; variant 77/90; duration cap <=6s
p1_noodle_dishwasher_01_e4__v078,audio,TTS,planned,24,S01 e4 NPC cook; full sentence; variant 78/90; duration cap <=6s
p1_noodle_dishwasher_01_e4__v079,audio,TTS,planned,24,S01 e4 NPC cook; full sentence; variant 79/90; duration cap <=6s
p1_noodle_dishwasher_01_e4__v080,audio,TTS,planned,24,S01 e4 NPC cook; full sentence; variant 80/90; duration cap <=6s
p1_noodle_dishwasher_01_e4__v081,audio,TTS,planned,24,S01 e4 NPC cook; full sentence; variant 81/90; duration cap <=6s
p1_noodle_dishwasher_01_e4__v082,audio,TTS,planned,24,S01 e4 NPC cook; full sentence; variant 82/90; duration cap <=6s
p1_noodle_dishwasher_01_e4__v083,audio,TTS,planned,24,S01 e4 NPC cook; full sentence; variant 83/90; duration cap <=6s
p1_noodle_dishwasher_01_e4__v084,audio,TTS,planned,24,S01 e4 NPC cook; full sentence; variant 84/90; duration cap <=6s
p1_noodle_dishwasher_01_e4__v085,audio,TTS,planned,24,S01 e4 NPC cook; full sentence; variant 85/90; duration cap <=6s
p1_noodle_dishwasher_01_e4__v086,audio,TTS,planned,24,S01 e4 NPC cook; full sentence; variant 86/90; duration cap <=6s
p1_noodle_dishwasher_01_e4__v087,audio,TTS,planned,24,S01 e4 NPC cook; full sentence; variant 87/90; duration cap <=6s
p1_noodle_dishwasher_01_e4__v088,audio,TTS,planned,24,S01 e4 NPC cook; full sentence; variant 88/90; duration cap <=6s
p1_noodle_dishwasher_01_e4__v089,audio,TTS,planned,24,S01 e4 NPC cook; full sentence; variant 89/90; duration cap <=6s
p1_noodle_dishwasher_01_e4_r1__v000,audio,TTS,planned,12,S01 e4 spoken reply1; player voice; variant 0/10
p1_noodle_dishwasher_01_e4_r1__v001,audio,TTS,planned,12,S01 e4 spoken reply1; player voice; variant 1/10
p1_noodle_dishwasher_01_e4_r1__v002,audio,TTS,planned,12,S01 e4 spoken reply1; player voice; variant 2/10
p1_noodle_dishwasher_01_e4_r1__v003,audio,TTS,planned,12,S01 e4 spoken reply1; player voice; variant 3/10
p1_noodle_dishwasher_01_e4_r1__v004,audio,TTS,planned,12,S01 e4 spoken reply1; player voice; variant 4/10
p1_noodle_dishwasher_01_e4_r1__v005,audio,TTS,planned,12,S01 e4 spoken reply1; player voice; variant 5/10
p1_noodle_dishwasher_01_e4_r1__v006,audio,TTS,planned,12,S01 e4 spoken reply1; player voice; variant 6/10
p1_noodle_dishwasher_01_e4_r1__v007,audio,TTS,planned,12,S01 e4 spoken reply1; player voice; variant 7/10
p1_noodle_dishwasher_01_e4_r1__v008,audio,TTS,planned,12,S01 e4 spoken reply1; player voice; variant 8/10
p1_noodle_dishwasher_01_e4_r1__v009,audio,TTS,planned,12,S01 e4 spoken reply1; player voice; variant 9/10
p1_noodle_dishwasher_01_e4_r2__v000,audio,TTS,planned,12,S01 e4 spoken reply2; player voice; variant 0/10
p1_noodle_dishwasher_01_e4_r2__v001,audio,TTS,planned,12,S01 e4 spoken reply2; player voice; variant 1/10
p1_noodle_dishwasher_01_e4_r2__v002,audio,TTS,planned,12,S01 e4 spoken reply2; player voice; variant 2/10
p1_noodle_dishwasher_01_e4_r2__v003,audio,TTS,planned,12,S01 e4 spoken reply2; player voice; variant 3/10
p1_noodle_dishwasher_01_e4_r2__v004,audio,TTS,planned,12,S01 e4 spoken reply2; player voice; variant 4/10
p1_noodle_dishwasher_01_e4_r2__v005,audio,TTS,planned,12,S01 e4 spoken reply2; player voice; variant 5/10
p1_noodle_dishwasher_01_e4_r2__v006,audio,TTS,planned,12,S01 e4 spoken reply2; player voice; variant 6/10
p1_noodle_dishwasher_01_e4_r2__v007,audio,TTS,planned,12,S01 e4 spoken reply2; player voice; variant 7/10
p1_noodle_dishwasher_01_e4_r2__v008,audio,TTS,planned,12,S01 e4 spoken reply2; player voice; variant 8/10
p1_noodle_dishwasher_01_e4_r2__v009,audio,TTS,planned,12,S01 e4 spoken reply2; player voice; variant 9/10
p1_noodle_dishwasher_01_e4_hint,audio,TTS,planned,16,S01 e4; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_noodle_dishwasher_01_e5,audio,TTS,planned,24,S01 e5 NPC cook; full sentence; fixed text; duration cap <=6s
p1_noodle_dishwasher_01_e5_r1__v000,audio,TTS,planned,12,S01 e5 spoken reply1; player voice; variant 0/10
p1_noodle_dishwasher_01_e5_r1__v001,audio,TTS,planned,12,S01 e5 spoken reply1; player voice; variant 1/10
p1_noodle_dishwasher_01_e5_r1__v002,audio,TTS,planned,12,S01 e5 spoken reply1; player voice; variant 2/10
p1_noodle_dishwasher_01_e5_r1__v003,audio,TTS,planned,12,S01 e5 spoken reply1; player voice; variant 3/10
p1_noodle_dishwasher_01_e5_r1__v004,audio,TTS,planned,12,S01 e5 spoken reply1; player voice; variant 4/10
p1_noodle_dishwasher_01_e5_r1__v005,audio,TTS,planned,12,S01 e5 spoken reply1; player voice; variant 5/10
p1_noodle_dishwasher_01_e5_r1__v006,audio,TTS,planned,12,S01 e5 spoken reply1; player voice; variant 6/10
p1_noodle_dishwasher_01_e5_r1__v007,audio,TTS,planned,12,S01 e5 spoken reply1; player voice; variant 7/10
p1_noodle_dishwasher_01_e5_r1__v008,audio,TTS,planned,12,S01 e5 spoken reply1; player voice; variant 8/10
p1_noodle_dishwasher_01_e5_r1__v009,audio,TTS,planned,12,S01 e5 spoken reply1; player voice; variant 9/10
p1_noodle_dishwasher_01_e5_r2__v000,audio,TTS,planned,12,S01 e5 spoken reply2; player voice; variant 0/10
p1_noodle_dishwasher_01_e5_r2__v001,audio,TTS,planned,12,S01 e5 spoken reply2; player voice; variant 1/10
p1_noodle_dishwasher_01_e5_r2__v002,audio,TTS,planned,12,S01 e5 spoken reply2; player voice; variant 2/10
p1_noodle_dishwasher_01_e5_r2__v003,audio,TTS,planned,12,S01 e5 spoken reply2; player voice; variant 3/10
p1_noodle_dishwasher_01_e5_r2__v004,audio,TTS,planned,12,S01 e5 spoken reply2; player voice; variant 4/10
p1_noodle_dishwasher_01_e5_r2__v005,audio,TTS,planned,12,S01 e5 spoken reply2; player voice; variant 5/10
p1_noodle_dishwasher_01_e5_r2__v006,audio,TTS,planned,12,S01 e5 spoken reply2; player voice; variant 6/10
p1_noodle_dishwasher_01_e5_r2__v007,audio,TTS,planned,12,S01 e5 spoken reply2; player voice; variant 7/10
p1_noodle_dishwasher_01_e5_r2__v008,audio,TTS,planned,12,S01 e5 spoken reply2; player voice; variant 8/10
p1_noodle_dishwasher_01_e5_r2__v009,audio,TTS,planned,12,S01 e5 spoken reply2; player voice; variant 9/10
p1_noodle_dishwasher_01_e5_hint,audio,TTS,planned,16,S01 e5; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_noodle_dishwasher_02_e1,audio,TTS,planned,24,S02 e1 NPC cook; full sentence; fixed text; duration cap <=6s
p1_noodle_dishwasher_02_e1_r1,audio,TTS,planned,12,S02 e1 spoken reply1; player voice; fixed
p1_noodle_dishwasher_02_e1_r2,audio,TTS,planned,12,S02 e1 spoken reply2; player voice; fixed
p1_noodle_dishwasher_02_e1_hint,audio,TTS,planned,16,S02 e1; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_noodle_dishwasher_02_e2,audio,TTS,planned,24,S02 e2 NPC cook; full sentence; fixed text; duration cap <=6s
p1_noodle_dishwasher_02_e2_r1,audio,TTS,planned,12,S02 e2 spoken reply1; player voice; fixed
p1_noodle_dishwasher_02_e2_r2,audio,TTS,planned,12,S02 e2 spoken reply2; player voice; fixed
p1_noodle_dishwasher_02_e2_hint,audio,TTS,planned,16,S02 e2; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_noodle_dishwasher_02_e3,audio,TTS,planned,24,S02 e3 NPC cook; full sentence; fixed text; duration cap <=6s
p1_noodle_dishwasher_02_e3_r1,audio,TTS,planned,12,S02 e3 spoken reply1; player voice; fixed
p1_noodle_dishwasher_02_e3_r2,audio,TTS,planned,12,S02 e3 spoken reply2; player voice; fixed
p1_noodle_dishwasher_02_e3_hint,audio,TTS,planned,16,S02 e3; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_noodle_dishwasher_02_e4__v000,audio,TTS,planned,24,S02 e4 NPC cook; full sentence; variant 0/10; duration cap <=6s
p1_noodle_dishwasher_02_e4__v001,audio,TTS,planned,24,S02 e4 NPC cook; full sentence; variant 1/10; duration cap <=6s
p1_noodle_dishwasher_02_e4__v002,audio,TTS,planned,24,S02 e4 NPC cook; full sentence; variant 2/10; duration cap <=6s
p1_noodle_dishwasher_02_e4__v003,audio,TTS,planned,24,S02 e4 NPC cook; full sentence; variant 3/10; duration cap <=6s
p1_noodle_dishwasher_02_e4__v004,audio,TTS,planned,24,S02 e4 NPC cook; full sentence; variant 4/10; duration cap <=6s
p1_noodle_dishwasher_02_e4__v005,audio,TTS,planned,24,S02 e4 NPC cook; full sentence; variant 5/10; duration cap <=6s
p1_noodle_dishwasher_02_e4__v006,audio,TTS,planned,24,S02 e4 NPC cook; full sentence; variant 6/10; duration cap <=6s
p1_noodle_dishwasher_02_e4__v007,audio,TTS,planned,24,S02 e4 NPC cook; full sentence; variant 7/10; duration cap <=6s
p1_noodle_dishwasher_02_e4__v008,audio,TTS,planned,24,S02 e4 NPC cook; full sentence; variant 8/10; duration cap <=6s
p1_noodle_dishwasher_02_e4__v009,audio,TTS,planned,24,S02 e4 NPC cook; full sentence; variant 9/10; duration cap <=6s
p1_noodle_dishwasher_02_e4_r1__v000,audio,TTS,planned,12,S02 e4 spoken reply1; player voice; variant 0/10
p1_noodle_dishwasher_02_e4_r1__v001,audio,TTS,planned,12,S02 e4 spoken reply1; player voice; variant 1/10
p1_noodle_dishwasher_02_e4_r1__v002,audio,TTS,planned,12,S02 e4 spoken reply1; player voice; variant 2/10
p1_noodle_dishwasher_02_e4_r1__v003,audio,TTS,planned,12,S02 e4 spoken reply1; player voice; variant 3/10
p1_noodle_dishwasher_02_e4_r1__v004,audio,TTS,planned,12,S02 e4 spoken reply1; player voice; variant 4/10
p1_noodle_dishwasher_02_e4_r1__v005,audio,TTS,planned,12,S02 e4 spoken reply1; player voice; variant 5/10
p1_noodle_dishwasher_02_e4_r1__v006,audio,TTS,planned,12,S02 e4 spoken reply1; player voice; variant 6/10
p1_noodle_dishwasher_02_e4_r1__v007,audio,TTS,planned,12,S02 e4 spoken reply1; player voice; variant 7/10
p1_noodle_dishwasher_02_e4_r1__v008,audio,TTS,planned,12,S02 e4 spoken reply1; player voice; variant 8/10
p1_noodle_dishwasher_02_e4_r1__v009,audio,TTS,planned,12,S02 e4 spoken reply1; player voice; variant 9/10
p1_noodle_dishwasher_02_e4_r2__v000,audio,TTS,planned,12,S02 e4 spoken reply2; player voice; variant 0/10
p1_noodle_dishwasher_02_e4_r2__v001,audio,TTS,planned,12,S02 e4 spoken reply2; player voice; variant 1/10
p1_noodle_dishwasher_02_e4_r2__v002,audio,TTS,planned,12,S02 e4 spoken reply2; player voice; variant 2/10
p1_noodle_dishwasher_02_e4_r2__v003,audio,TTS,planned,12,S02 e4 spoken reply2; player voice; variant 3/10
p1_noodle_dishwasher_02_e4_r2__v004,audio,TTS,planned,12,S02 e4 spoken reply2; player voice; variant 4/10
p1_noodle_dishwasher_02_e4_r2__v005,audio,TTS,planned,12,S02 e4 spoken reply2; player voice; variant 5/10
p1_noodle_dishwasher_02_e4_r2__v006,audio,TTS,planned,12,S02 e4 spoken reply2; player voice; variant 6/10
p1_noodle_dishwasher_02_e4_r2__v007,audio,TTS,planned,12,S02 e4 spoken reply2; player voice; variant 7/10
p1_noodle_dishwasher_02_e4_r2__v008,audio,TTS,planned,12,S02 e4 spoken reply2; player voice; variant 8/10
p1_noodle_dishwasher_02_e4_r2__v009,audio,TTS,planned,12,S02 e4 spoken reply2; player voice; variant 9/10
p1_noodle_dishwasher_02_e4_hint,audio,TTS,planned,16,S02 e4; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_noodle_dishwasher_02_e5,audio,TTS,planned,24,S02 e5 NPC cook; full sentence; fixed text; duration cap <=6s
p1_noodle_dishwasher_02_e5_r1,audio,TTS,planned,12,S02 e5 spoken reply1; player voice; fixed
p1_noodle_dishwasher_02_e5_r2,audio,TTS,planned,12,S02 e5 spoken reply2; player voice; fixed
p1_noodle_dishwasher_02_e5_hint,audio,TTS,planned,16,S02 e5; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_noodle_dishwasher_03_e1,audio,TTS,planned,24,S03 e1 NPC cook; full sentence; fixed text; duration cap <=6s
p1_noodle_dishwasher_03_e1_r1,audio,TTS,planned,12,S03 e1 spoken reply1; player voice; fixed
p1_noodle_dishwasher_03_e1_r2,audio,TTS,planned,12,S03 e1 spoken reply2; player voice; fixed
p1_noodle_dishwasher_03_e1_hint,audio,TTS,planned,16,S03 e1; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_noodle_dishwasher_03_e2,audio,TTS,planned,24,S03 e2 NPC cook; full sentence; fixed text; duration cap <=6s
p1_noodle_dishwasher_03_e2_r1,audio,TTS,planned,12,S03 e2 spoken reply1; player voice; fixed
p1_noodle_dishwasher_03_e2_r2,audio,TTS,planned,12,S03 e2 spoken reply2; player voice; fixed
p1_noodle_dishwasher_03_e2_hint,audio,TTS,planned,16,S03 e2; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_noodle_dishwasher_03_e3,audio,TTS,planned,24,S03 e3 NPC cook; full sentence; fixed text; duration cap <=6s
p1_noodle_dishwasher_03_e3_r1,audio,TTS,planned,12,S03 e3 spoken reply1; player voice; fixed
p1_noodle_dishwasher_03_e3_r2,audio,TTS,planned,12,S03 e3 spoken reply2; player voice; fixed
p1_noodle_dishwasher_03_e3_hint,audio,TTS,planned,16,S03 e3; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_noodle_dishwasher_03_e4,audio,TTS,planned,24,S03 e4 NPC cook; full sentence; fixed text; duration cap <=6s
p1_noodle_dishwasher_03_e4_r1,audio,TTS,planned,12,S03 e4 spoken reply1; player voice; fixed
p1_noodle_dishwasher_03_e4_r2,audio,TTS,planned,12,S03 e4 spoken reply2; player voice; fixed
p1_noodle_dishwasher_03_e4_hint,audio,TTS,planned,16,S03 e4; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_noodle_dishwasher_03_e5,audio,TTS,planned,24,S03 e5 NPC cook; full sentence; fixed text; duration cap <=6s
p1_noodle_dishwasher_03_e5_r1,audio,TTS,planned,12,S03 e5 spoken reply1; player voice; fixed
p1_noodle_dishwasher_03_e5_r2,audio,TTS,planned,12,S03 e5 spoken reply2; player voice; fixed
p1_noodle_dishwasher_03_e5_hint,audio,TTS,planned,16,S03 e5; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_mentor_negatives_01_e1,audio,TTS,planned,24,S04 e1 NPC mentor; full sentence; fixed text; duration cap <=6s
p1_mentor_negatives_01_e1_r1,audio,TTS,planned,12,S04 e1 spoken reply1; player voice; fixed
p1_mentor_negatives_01_e1_r2,audio,TTS,planned,12,S04 e1 spoken reply2; player voice; fixed
p1_mentor_negatives_01_e1_hint,audio,TTS,planned,16,S04 e1; NPC mentor; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_mentor_negatives_01_e2,audio,TTS,planned,24,S04 e2 NPC mentor; full sentence; fixed text; duration cap <=6s
p1_mentor_negatives_01_e2_r1,audio,TTS,planned,12,S04 e2 spoken reply1; player voice; fixed
p1_mentor_negatives_01_e2_r2,audio,TTS,planned,12,S04 e2 spoken reply2; player voice; fixed
p1_mentor_negatives_01_e2_hint,audio,TTS,planned,16,S04 e2; NPC mentor; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_mentor_negatives_01_e3,audio,TTS,planned,24,S04 e3 NPC mentor; full sentence; fixed text; duration cap <=6s
p1_mentor_negatives_01_e3_r1,audio,TTS,planned,12,S04 e3 spoken reply1; player voice; fixed
p1_mentor_negatives_01_e3_r2,audio,TTS,planned,12,S04 e3 spoken reply2; player voice; fixed
p1_mentor_negatives_01_e3_hint,audio,TTS,planned,16,S04 e3; NPC mentor; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_mentor_negatives_01_e4,audio,TTS,planned,24,S04 e4 NPC mentor; full sentence; fixed text; duration cap <=6s
p1_mentor_negatives_01_e4_r1,audio,TTS,planned,12,S04 e4 spoken reply1; player voice; fixed
p1_mentor_negatives_01_e4_r2,audio,TTS,planned,12,S04 e4 spoken reply2; player voice; fixed
p1_mentor_negatives_01_e4_hint,audio,TTS,planned,16,S04 e4; NPC mentor; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_warehouse_porter_01_e1,audio,TTS,planned,24,S05 e1 NPC warehouse_boss; full sentence; fixed text; duration cap <=6s
p1_warehouse_porter_01_e1_r1,audio,TTS,planned,12,S05 e1 spoken reply1; player voice; fixed
p1_warehouse_porter_01_e1_r2,audio,TTS,planned,12,S05 e1 spoken reply2; player voice; fixed
p1_warehouse_porter_01_e1_hint,audio,TTS,planned,16,S05 e1; NPC warehouse_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_warehouse_porter_01_e2,audio,TTS,planned,24,S05 e2 NPC warehouse_boss; full sentence; fixed text; duration cap <=6s
p1_warehouse_porter_01_e2_r1,audio,TTS,planned,12,S05 e2 spoken reply1; player voice; fixed
p1_warehouse_porter_01_e2_r2,audio,TTS,planned,12,S05 e2 spoken reply2; player voice; fixed
p1_warehouse_porter_01_e2_hint,audio,TTS,planned,16,S05 e2; NPC warehouse_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_warehouse_porter_01_e3,audio,TTS,planned,24,S05 e3 NPC warehouse_boss; full sentence; fixed text; duration cap <=6s
p1_warehouse_porter_01_e3_r1,audio,TTS,planned,12,S05 e3 spoken reply1; player voice; fixed
p1_warehouse_porter_01_e3_r2,audio,TTS,planned,12,S05 e3 spoken reply2; player voice; fixed
p1_warehouse_porter_01_e3_hint,audio,TTS,planned,16,S05 e3; NPC warehouse_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_warehouse_porter_01_e4,audio,TTS,planned,24,S05 e4 NPC warehouse_boss; full sentence; fixed text; duration cap <=6s
p1_warehouse_porter_01_e4_r1,audio,TTS,planned,12,S05 e4 spoken reply1; player voice; fixed
p1_warehouse_porter_01_e4_r2,audio,TTS,planned,12,S05 e4 spoken reply2; player voice; fixed
p1_warehouse_porter_01_e4_hint,audio,TTS,planned,16,S05 e4; NPC warehouse_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_mentor_quantities_02_e1,audio,TTS,planned,24,S06 e1 NPC mentor; full sentence; fixed text; duration cap <=6s
p1_mentor_quantities_02_e1_r1,audio,TTS,planned,12,S06 e1 spoken reply1; player voice; fixed
p1_mentor_quantities_02_e1_r2,audio,TTS,planned,12,S06 e1 spoken reply2; player voice; fixed
p1_mentor_quantities_02_e1_hint,audio,TTS,planned,16,S06 e1; NPC mentor; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_mentor_quantities_02_e2,audio,TTS,planned,24,S06 e2 NPC mentor; full sentence; fixed text; duration cap <=6s
p1_mentor_quantities_02_e2_r1,audio,TTS,planned,12,S06 e2 spoken reply1; player voice; fixed
p1_mentor_quantities_02_e2_r2,audio,TTS,planned,12,S06 e2 spoken reply2; player voice; fixed
p1_mentor_quantities_02_e2_hint,audio,TTS,planned,16,S06 e2; NPC mentor; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_mentor_quantities_02_e3,audio,TTS,planned,24,S06 e3 NPC mentor; full sentence; fixed text; duration cap <=6s
p1_mentor_quantities_02_e3_r1,audio,TTS,planned,12,S06 e3 spoken reply1; player voice; fixed
p1_mentor_quantities_02_e3_r2,audio,TTS,planned,12,S06 e3 spoken reply2; player voice; fixed
p1_mentor_quantities_02_e3_hint,audio,TTS,planned,16,S06 e3; NPC mentor; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_mentor_quantities_02_e4,audio,TTS,planned,24,S06 e4 NPC mentor; full sentence; fixed text; duration cap <=6s
p1_mentor_quantities_02_e4_r1,audio,TTS,planned,12,S06 e4 spoken reply1; player voice; fixed
p1_mentor_quantities_02_e4_r2,audio,TTS,planned,12,S06 e4 spoken reply2; player voice; fixed
p1_mentor_quantities_02_e4_hint,audio,TTS,planned,16,S06 e4; NPC mentor; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_warehouse_porter_02_e1,audio,TTS,planned,24,S07 e1 NPC warehouse_boss; full sentence; fixed text; duration cap <=6s
p1_warehouse_porter_02_e1_r1,audio,TTS,planned,12,S07 e1 spoken reply1; player voice; fixed
p1_warehouse_porter_02_e1_r2,audio,TTS,planned,12,S07 e1 spoken reply2; player voice; fixed
p1_warehouse_porter_02_e1_hint,audio,TTS,planned,16,S07 e1; NPC warehouse_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_warehouse_porter_02_e2,audio,TTS,planned,24,S07 e2 NPC warehouse_boss; full sentence; fixed text; duration cap <=6s
p1_warehouse_porter_02_e2_r1,audio,TTS,planned,12,S07 e2 spoken reply1; player voice; fixed
p1_warehouse_porter_02_e2_r2,audio,TTS,planned,12,S07 e2 spoken reply2; player voice; fixed
p1_warehouse_porter_02_e2_hint,audio,TTS,planned,16,S07 e2; NPC warehouse_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_warehouse_porter_02_e3,audio,TTS,planned,24,S07 e3 NPC warehouse_boss; full sentence; fixed text; duration cap <=6s
p1_warehouse_porter_02_e3_r1,audio,TTS,planned,12,S07 e3 spoken reply1; player voice; fixed
p1_warehouse_porter_02_e3_r2,audio,TTS,planned,12,S07 e3 spoken reply2; player voice; fixed
p1_warehouse_porter_02_e3_hint,audio,TTS,planned,16,S07 e3; NPC warehouse_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_warehouse_porter_02_e4,audio,TTS,planned,24,S07 e4 NPC warehouse_boss; full sentence; fixed text; duration cap <=6s
p1_warehouse_porter_02_e4_r1,audio,TTS,planned,12,S07 e4 spoken reply1; player voice; fixed
p1_warehouse_porter_02_e4_r2,audio,TTS,planned,12,S07 e4 spoken reply2; player voice; fixed
p1_warehouse_porter_02_e4_hint,audio,TTS,planned,16,S07 e4; NPC warehouse_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_delivery_directions_01_e1,audio,TTS,planned,24,S08 e1 NPC delivery_boss; full sentence; fixed text; duration cap <=6s
p1_delivery_directions_01_e1_r1,audio,TTS,planned,12,S08 e1 spoken reply1; player voice; fixed
p1_delivery_directions_01_e1_r2,audio,TTS,planned,12,S08 e1 spoken reply2; player voice; fixed
p1_delivery_directions_01_e1_hint,audio,TTS,planned,16,S08 e1; NPC delivery_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_delivery_directions_01_e2__v000,audio,TTS,planned,24,S08 e2 NPC delivery_boss; full sentence; variant 0/3; duration cap <=6s
p1_delivery_directions_01_e2__v001,audio,TTS,planned,24,S08 e2 NPC delivery_boss; full sentence; variant 1/3; duration cap <=6s
p1_delivery_directions_01_e2__v002,audio,TTS,planned,24,S08 e2 NPC delivery_boss; full sentence; variant 2/3; duration cap <=6s
p1_delivery_directions_01_e2_r1__v000,audio,TTS,planned,12,S08 e2 spoken reply1; player voice; variant 0/3
p1_delivery_directions_01_e2_r1__v001,audio,TTS,planned,12,S08 e2 spoken reply1; player voice; variant 1/3
p1_delivery_directions_01_e2_r1__v002,audio,TTS,planned,12,S08 e2 spoken reply1; player voice; variant 2/3
p1_delivery_directions_01_e2_r2__v000,audio,TTS,planned,12,S08 e2 spoken reply2; player voice; variant 0/3
p1_delivery_directions_01_e2_r2__v001,audio,TTS,planned,12,S08 e2 spoken reply2; player voice; variant 1/3
p1_delivery_directions_01_e2_r2__v002,audio,TTS,planned,12,S08 e2 spoken reply2; player voice; variant 2/3
p1_delivery_directions_01_e2_hint,audio,TTS,planned,16,S08 e2; NPC delivery_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_delivery_directions_01_e3,audio,TTS,planned,24,S08 e3 NPC delivery_boss; full sentence; fixed text; duration cap <=6s
p1_delivery_directions_01_e3_r1,audio,TTS,planned,12,S08 e3 spoken reply1; player voice; fixed
p1_delivery_directions_01_e3_r2,audio,TTS,planned,12,S08 e3 spoken reply2; player voice; fixed
p1_delivery_directions_01_e3_hint,audio,TTS,planned,16,S08 e3; NPC delivery_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_delivery_directions_01_e4,audio,TTS,planned,24,S08 e4 NPC delivery_boss; full sentence; fixed text; duration cap <=6s
p1_delivery_directions_01_e4_r1,audio,TTS,planned,12,S08 e4 spoken reply1; player voice; fixed
p1_delivery_directions_01_e4_r2,audio,TTS,planned,12,S08 e4 spoken reply2; player voice; fixed
p1_delivery_directions_01_e4_hint,audio,TTS,planned,16,S08 e4; NPC delivery_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_delivery_names_02_e1,audio,TTS,planned,24,S09 e1 NPC customer; full sentence; fixed text; duration cap <=6s
p1_delivery_names_02_e1_r1,audio,TTS,planned,12,S09 e1 spoken reply1; player voice; fixed
p1_delivery_names_02_e1_r2,audio,TTS,planned,12,S09 e1 spoken reply2; player voice; fixed
p1_delivery_names_02_e1_hint,audio,TTS,planned,16,S09 e1; NPC customer; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_delivery_names_02_e2,audio,TTS,planned,24,S09 e2 NPC customer; full sentence; fixed text; duration cap <=6s
p1_delivery_names_02_e2_r1,audio,TTS,planned,12,S09 e2 spoken reply1; player voice; fixed
p1_delivery_names_02_e2_r2,audio,TTS,planned,12,S09 e2 spoken reply2; player voice; fixed
p1_delivery_names_02_e2_hint,audio,TTS,planned,16,S09 e2; NPC customer; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_delivery_names_02_e3,audio,TTS,planned,24,S09 e3 NPC customer; full sentence; fixed text; duration cap <=6s
p1_delivery_names_02_e3_r1,audio,TTS,planned,12,S09 e3 spoken reply1; player voice; fixed
p1_delivery_names_02_e3_r2,audio,TTS,planned,12,S09 e3 spoken reply2; player voice; fixed
p1_delivery_names_02_e3_hint,audio,TTS,planned,16,S09 e3; NPC customer; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_delivery_names_02_e4,audio,TTS,planned,24,S09 e4 NPC customer; full sentence; fixed text; duration cap <=6s
p1_delivery_names_02_e4_r1,audio,TTS,planned,12,S09 e4 spoken reply1; player voice; fixed
p1_delivery_names_02_e4_r2,audio,TTS,planned,12,S09 e4 spoken reply2; player voice; fixed
p1_delivery_names_02_e4_hint,audio,TTS,planned,16,S09 e4; NPC customer; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_ask_time_01_e1,audio,TTS,planned,24,S10 e1 NPC customer; full sentence; fixed text; duration cap <=6s
